OBJECTID,KOMMENTAAR,PILT,KUUPAEV,TYYP,NUMVOTES,GlobalID,PildiLink,CreationDate,Creator,EditDate,Editor,lon,lat
344,"Fooritsükkel selline, et mitte keegi ei jaksa rohelist tuld ära oodata. Kes teab, ei hakka üritamagi",,1535786333000,2,,ca7551b3-cf6e-4aaf-9229-b4db0f2db5c4,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.5948192083841,59.3955257467929
345,Rohu tänava viadukti all on jalakäijatele ja jalgratturitele mõeldud tee äärmiselt kitsas. Kombineeritud jalgratta- ja kõnniteeks seda pidada ei saa.,,1535788742000,2,,b7c52dd6-6dff-4ae0-b4c9-924bd5529faf,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7256023574633,59.4362332568053
346,"Veerenni tänava rattarajad on jagrattamärkidega tähistamata, mistõttu autojuhid ei saa aru, et nad seal parkida ei tohi (pargivad)",,1535789944000,2,,4075df56-d032-434a-beba-f1ecb949b72b,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7492073720173,59.4250686225796
347,märgiatamata rattarada,,1535789944000,2,,f9f079c4-6b2f-42d7-ac85-9b97c99c7616,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7495187721905,59.4239647903152
348,"Läbipääs jaamast ülekäiguni ja peroonile auklik, kohati tuiskliivane, raske ka ratastooli või lapsevankri kasutajale (ülekäigukoha trepi kaldtee lapsevakrile kasutamatu)",,1535789944000,1,,9e504fc8-a080-4a60-8b97-187ceb317a01,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7460863824194,59.4132035641851
349,"Leete tänav on väikese liikluskoormusega ja oleks loogiline marsruut ratturile Veerenni tänavale ja kesklinna ja mujalegi, aga tänav on ühesuunaline. Võiks olla ratturile mõlemas suunas lubatav. Ümversõit Auru, Luite ja Veerenni tänava kaudu ei ole t",,1535789944000,2,,048d8efe-a14c-4c97-826a-138cd574f503,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7497895083657,59.4150588748039
350,Tatari tänavat ja parklat lahutab rattarajast ja Liivalaia ülepääsust kõrge äärekivi,,1535789944000,0,,a58b0d41-1d10-49a5-bcb7-352cf6abd13b,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.750532598058,59.4281059858455
351,Tatari tänavalt tulles takistab pääsu Estonia puiesteele ja mujale Vabaduse väljakule kõrge äärekivi.,,1535789944000,0,,69cf2ac6-b6e9-475f-b894-59d7425764a8,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7464206772782,59.4327846026134
352,"Kivisillutis on katkine ja selt on terveid ning poolikuid kive puudu - aga ega vist Vabaduse platsi jalgrattaparklani pole ette nähtud sõita, rattateed seal tähistatud ju pole. Aga noh, seal võib ka jalakäija jala murda",,1535789944000,1,,0d2f125e-63ac-4224-8418-8d2772bdf728,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7465121570905,59.4344110403181
353,"Ehitusest on sinna valgunud betooni vms, mis laiali sõidetud suureks konarlikuks hunnikuks.",,1535791273000,1,,b237646e-34ca-4110-aa71-e694c5b70319,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7479789214906,59.4445800791836
354,"Rattaparkla, kuhu liiklusseadust järgides ei tohi rattaga sõita. Ühtki seda lubavat märki ju ei ole.",,1535789944000,2,,d3598c6d-3c8b-4d30-87d4-0ab05083515b,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7457046081882,59.4341543533105
355,"Kivisillutis on nii katkine ja auklik, et vasti keegi murrab jala",,1535789944000,1,,00d3959c-acb4-4479-b4b0-085db8bc2695,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7544777932608,59.4374627940352
356,Katkine ja aulik kivisillutis,,1535789944000,2,,e9e8b4b2-25cd-40b8-9318-b37aacddd1f0,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7544759053022,59.4373773005911
357,"katkine ja auklik kivisillutis - kuidagi ei lähe see märk sinna, kuhu ma ta panen!",,1535789944000,1,,e0c773ad-d9e3-4325-adea-d6a161d0deb7,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7545867515601,59.4373291630792
358,Kloostrimetsa tee rattarajal puudub märgistus (rattamärgid) - autojuhid ei saa aru ja pargivad rattarajal,,1535789944000,2,,2bfe5377-9879-47a0-b67e-b499f910e0dd,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.843862688369,59.4678969203262
359,"Jalgratta- ja jalgtee rattaga sõita ei tohi - keelumärk (""telliskivi"") on ees.",,1535792048000,2,,6c8439e9-e03f-4f3f-8769-a35a365c5dae,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.8717935109651,59.4694608578361
360,,,1535792048000,0,,c447f615-9472-4517-b2b0-07a8db71114f,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.8768072516218,59.4713158367945
361,,,1535792048000,0,,d3212325-8564-4e18-8890-0e0cd23d0eac,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.8792338475645,59.4716559439935
362,,,1535792048000,0,,ea4b4595-b7a8-4d01-bf26-09526ffce6e2,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.8793370083827,59.4716742569651
363,,,1535792048000,0,,0a1bdd34-d15b-406c-89e8-2590f30ec1de,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.8817470732543,59.4720951832525
364,,,1535793090000,1,,1c709ab9-1027-4d2c-9d1c-9db262d1f717,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7525615295567,59.4263047447569
365,"Söiduteelt suunatakse rattarada könniteele kuid need pudelikaela kallakud on jubedad ja kitsad, ülesöites on tunne nagu auku söidaks. Köik tankla ees olevad kallakud tuleb ära asendada.",,1535793887000,0,,c4b1479d-7b7d-49a2-b84c-15476f4359ed,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7292338978572,59.4026335902823
366,"Rattarada kuni Suur-Ameerikaga ristumiseni järsult kaob ära, kui on soovi Tõnismäe suunas minna, valida keset teed sõitmise (veab, kui Tehnika-Endla foor autodele punane ja jõuab ilusti) ja viimasel hetkel vasakule mineku vahel.",,1535793897000,2,,9b2b1de2-9a5e-45a1-96bd-0c791a1df79a,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7270733226611,59.4281469936702
367,"Ristimikust algab rattarada ristub bussirajaga (peatuse tasku paremal, rattarada jääb vasakule).",,1535793897000,2,,4b1e2f7c-49ba-41a1-9c8a-101da22c1f24,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.730852970391,59.428757845949
368,"Lisaks ka kitsas, jalakäijad ja mõlemas suunas liikuvad ratturid ei mahu ära.",,1535793897000,1,,7351d93a-f383-487e-bba2-9e95c1d0dfdb,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7183180067442,59.4307696783904
369,Puuduv ühendus: kuidas saada Järvevana rattateelt kesklinna või Lasnamäele?,,1535794867000,2,,da69ad41-376e-419c-83b4-6fdcf81ac515,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7832029103516,59.4228851242387
370,"Kogu Valge tn mõttetult kõrgete äärekividega, eelistatakse rattaga autoteel sõitmist.",,1535793897000,0,,61e7f4e0-9b57-445b-bb32-7c952829a948,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.8038362364679,59.4386358099245
371,Lubada vastassuunaline rattaliiklus Faehlmanni tänaval? Kas oleks võimalik lisada vastas-suunaline rattaga sõitmise võimalus Faehlmanni tänaval?,,1535794867000,2,,68773477-29d8-45b9-8236-a01610d3d868,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7782640364192,59.4368802125572
372,"Puudub arusaadav tähistus, kui ei tea, ei saagi aru, kuidas rattaga Kesklinnast Kopli suunas edasi sõita.",,1535793897000,2,,4be02787-0d59-4671-b36c-cbd56e504dd5,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7313469522157,59.4470481909503
373,"Tartu mnt lõik võiks olla Majaka tn-ga paremini ühendatud, Kesklinna ja Lasnamäe ühendused ratturile niiigi suht olematud.",,1535793897000,2,,490dc34a-45f1-4d37-91ab-2ba4b8d7821c,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.779766602638,59.4273460896498
374,Äärekivi puudub ainult ühel poolel.,,1535796007000,0,,d4994027-99ac-4c63-af60-2df078b619eb,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7235869546117,59.4277490236987
375,"Et Kesklinna suunas minna, pead kas koos jalakäijatega teed ületama või liiklusreegleid rikkuma.",,1535793897000,2,,242dc9da-a58f-4bd0-a5dd-e4bc5187dd22,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7429079238009,59.4270040874501
376,"Keeruline ühendus, kui Ahtrilt (ida suund) Lootsile pöörata, tuleb juba eelnevalt kõnniteele minna, muidu jääd ristmikul kinni.",,1535793897000,2,,ebe877b2-6add-4df2-aa06-3635fdbbea70,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7632357270836,59.4398403011063
377,"Nähes, kuidas markeeritud rada Petrooleumi ülesõidul 15 cm äärekivi vastu tõrgub, saad ainult küsida: srsly??",,1535793897000,0,,cce45574-b4a1-4a4f-b6f3-3d8a15388600,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7760031517689,59.4407587659752
378,"Puudub mugav ühendus Punane ja Pae vahel, ohutussaarel kõrged äärekivid.",,1535793897000,2,,26f957d6-80d1-423e-9c20-7fcc985d493b,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.8119157299856,59.4323147607376
379,Mõlemal pool ülekäiku,,1535797723000,0,,357ccc08-c1fd-4504-922f-fae22a820ff2,https://services3.arcgis.com/FwX2qF9JecNSRnwr/arcgis/rest/services/rattateede_andmekorje_punktid/FeatureServer/0/379/attachments/21?token=,1539347645000,TallinnGIS,1539348174000,,24.725055357518,59.4240892671351
380,"Emanus ei julge sillalt ega sillale rattaga sõita, ebatasane, kitsas, järsk, ühesõnaga - ohtlik, jalakäijatega kokkupõrkeid ka ei taha.",,1535793897000,1,,506d76de-e173-4753-88e7-1bccac850afb,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6822933757671,59.3893388429842
381,Pildilt vaadates lähem pool.,,1535797723000,0,,43a77128-9a33-40e2-9623-0d855c983b06,https://services3.arcgis.com/FwX2qF9JecNSRnwr/arcgis/rest/services/rattateede_andmekorje_punktid/FeatureServer/0/381/attachments/22?token=,1539347645000,TallinnGIS,1539348175000,,24.7150819225064,59.4112102362088
382,"Enamus Pae ja Smuuli vahel asuva Punane tn hoovi sissesõidud on kõrgete äärekividega, seal ei saa sujuvalt sõita.",,1535793897000,0,,b4f1f942-df09-419a-a6f4-4ed6517491dd,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.8205200298419,59.4326301996065
383,Kuidas siin Rannamäelt Põhja pst-le peaks saama?,,1535793897000,2,,ed65ca16-ca62-43af-9468-84ab046305f5,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7495641059733,59.4436439119092
384,,,1535797723000,0,,76d6b6f5-b959-4e03-a8bf-845a194d8c00,https://services3.arcgis.com/FwX2qF9JecNSRnwr/arcgis/rest/services/rattateede_andmekorje_punktid/FeatureServer/0/384/attachments/23?token=,1539347645000,TallinnGIS,1539348176000,,24.7112927178381,59.4072765251056
385,Ebatäpsus kaardil. Männiku tee linnast väljuval suunal Kerese ja Valdeku tänavate vahelisel lõigul ei ole tähistatud jalgratta- ja jalgteed.,,1535798735000,2,,ae3b4d9f-9238-4154-ab9f-fa4f2a1bf2a4,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7176820826304,59.3763781972757
386,Ebatäpsus kaardil. Pihlaka tänava ja linnapiiri vahelisel lõigul on linnastväljuval suunal kõnnitee tähistatud jalgratta- ja jalgteena.,,1535798736000,2,,1d085717-56ac-4b14-a838-0fc3da50efb6,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.717370637691,59.3690691473832
387,Kuidas siin edasi saab?,,1535793897000,2,,421b1ffc-cf50-4af2-9af9-e8bde9a8cf8c,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7237103176032,59.4335916521545
388,"Rattarada kadus kusagile ära, aga selja taha jääb auklik mosaiik ning ette... See",,1535797723000,0,,e54be48f-c107-4f59-94fb-969ccf4d3b9d,https://services3.arcgis.com/FwX2qF9JecNSRnwr/arcgis/rest/services/rattateede_andmekorje_punktid/FeatureServer/0/388/attachments/24?token=,1539347645000,TallinnGIS,1539348177000,,24.7067650495493,59.4031946227101
389,"Pea kogu kakumäe tee lõik vabaõhumuuseumi tee ja vana-rannamõisa tee vahel on äärmiselt konarlik (lapp lapi peal, lõhed siin ja seal, järsud ääred erinevate ajastute asfaldikihtide vahel)",,1535785130000,1,,a928e7be-7315-4f1d-91d8-526b99ca5f6e,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.5981130289316,59.4392244003854
390,"Siin peaks välja ehitama ühenduse Tähesaju tee suunas. See ringtee on iseenesest väga tore asi, aga ühendused praktiliselt puuduvad.",,1535802061000,2,,ed069538-af22-4da0-b8cd-7190170aa92b,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.8576582871588,59.4446949608431
391,"Siin peaks välja ehitama ühenduse Tondiraba tänava ja Mustakivi tee suunas. See ringtee on iseenesest väga tore asi, aga ühendused praktiliselt puuduvad.",,1535802061000,2,,6ec13ae8-7df3-48fe-b67a-3bbe69d5eeba,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.8552331943511,59.4480549453141
392,"Siin on tee ära vajunud, juba paar aastat parandamata.",,1535802061000,1,,1aa3ee23-19f2-4d09-a868-5470b804566f,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.8650863524645,59.4463789997315
393,"Puuduv kergliiklustee lõik Valge tänava lõpuni, kunj Narva maanteeni.",,1535802533000,2,,3fc88a2b-a1ca-43ad-85ec-d56c24142511,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.8142640179095,59.443380164487
394,Väga ohtlik raudtee ületus,,1535802676000,2,,d8109561-c0a6-40e3-840b-a9ddd3e8c034,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7533920194448,59.4168087568766
395,Puujuured teest läbi kasvanud mitmes kohas. Juba mitu aastat pole midagi ette võetud.,,1535802533000,1,,3af5ed26-4cb9-40a1-be1d-9331d3914eaa,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.6902969384129,59.4414125745593
396,"Puuduv ühendus. Siia võiks tekitada sellise ühenduse Valge tn / Lasnamäe ja Kadrioru pargi vahel, kus rattaga ka sõita saaks. Paar aastat tagasi sõitis üks jalgrattur end siin kuumaastikul surnuks.",,1535802533000,2,,ad9fe340-5f8e-4404-931e-fed6c151183b,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7980045974188,59.437459785178
397,"Siia võiks tänavavalgustuse paigaldada, kui linn ei raatsi spordihoone seinalampe sisse lülitada. Õhtuti liigub siin päris palju jalakäijaid, keda ma siis oma ratta prožektoriga pimestan. Loomulikult on see kottpime koht ka kõigile ohtlik.",,1535802533000,2,,dedd7f93-eaf0-4c6a-80fc-562e3f39d189,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.8384316146408,59.4353460254205
398,"Lõputu tsükliga foor, mida teadlikumad kergliiklejad on õppinud ammu eirama.",,1535802533000,2,,8157b265-1d5f-4d21-be5b-2ad4e01871f7,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.868247393789,59.4402972916827
399,"Ussimäe teel peaks olema kergliiklustee, sest see ühendab mitme kergliiklustee otsad.",,1535802533000,2,,2d1cc06a-29ac-4bb1-9b59-ee7e391d447a,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.8917901791439,59.4519837536954
400,"Siin hakkab jalgratta- ja jalgtee? Tore teada saada, ma reastusin ükskord üle kolme rea et tehnikasse pöörata. Ja äärekivid on ka kõlbmatud.",,1535803612000,0,,af5c7b86-8b95-4121-af1b-25e103aab8ea,https://services3.arcgis.com/FwX2qF9JecNSRnwr/arcgis/rest/services/rattateede_andmekorje_punktid/FeatureServer/0/400/attachments/25?token=,1539347645000,TallinnGIS,1539348181000,,24.7284192536122,59.4294741299352
401,"Lõputu tsükliga foor kergliiklejatele. Tundub, et kohati peab lausa mitu minutit ootama.",,1535802533000,2,,56ec10ec-7a38-498e-bd80-f85acddec527,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7329293372032,59.4365745598865
402,Jalgrattaga saab tegelikult liigelda vaid Pelgulinna suunas ja sedagi sõiduteel. Tunneli võiks muuta autodele üherajaliseks (nagunii on ühesuunaline) ja luua normaalsed liikumisvõimalused kergliiklejatele,,1535802533000,2,,67c69937-12a6-43c7-81ac-ca89b3fc3b4c,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7257171962047,59.4362116887427
403,"Siin on väidetavalt jalgratta- ja jalgtee. Välja ei paista kusagilt otsast, eriti selliste äärekividega. Ja ühe jalgpalliplatsiga keset seda kaardil märgitud joont.",,1535803612000,0,,03bc4fe7-383a-4958-ac48-abc4a556e2d1,https://services3.arcgis.com/FwX2qF9JecNSRnwr/arcgis/rest/services/rattateede_andmekorje_punktid/FeatureServer/0/403/attachments/26?token=,1539347645000,TallinnGIS,1539348183000,,24.7339484267656,59.4215940245271
404,"Leidsin teile ühe jalgratta- ja jalgtee,  mille te ära olete kaotanud.",,1535803612000,0,,10ad2deb-b3cd-464b-b415-739ab106d3ea,https://services3.arcgis.com/FwX2qF9JecNSRnwr/arcgis/rest/services/rattateede_andmekorje_punktid/FeatureServer/0/404/attachments/27?token=,1539347645000,TallinnGIS,1539348183000,,24.7320865176073,59.4223026510583
405,,,1535805096000,0,,80a9daa4-8aba-4727-9223-334fd8a8a168,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7806686239752,59.4326684626783
406,,,1535805096000,1,,3ca84364-6bc7-47e2-a3c5-daca4a2747cc,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.77275572771,59.4369523711556
407,,,1535805096000,1,,95158ad7-cb46-40f8-a0ed-62a7f9bad798,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7749248013669,59.436578604906
408,"Kui pöörata Luise tn suunas ja auto tahab hoopis Toompuiesteele sõita, siis tihtipeale tekib avariiolukord",,1535814755000,2,,7408c3f2-c0e8-415f-b05e-99a9b73fd1ab,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7376690192192,59.4320192549567
409,"Pargitud autod jäävad jalgrattatee peale, üsna ohtlik laveerimine vastusõitva auto ja pargitud Lexuse vahelt",,1535814755000,2,,7c656cdf-4aef-4e2b-b690-dc463d47ce24,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.732549398845,59.4362327881898
410,Kogu Õie tänav on kõrgete äärekividega ei saa liigelda ei jalgratta ega ka lapsevankriga peab kas keset ühesuunalist teed liikuma või suure ringiga.,,1535817950000,0,,2d7717f4-ca08-42bc-8a05-1695c2729211,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7022157699645,59.3819134551808
411,,,1535818058000,0,,7d4dfc50-db3f-4d4a-8337-ca311f628467,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7182523686027,59.4261759454866
412,,,1535818058000,0,,44244d7e-bee0-4802-9df0-ecbf41a79345,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7182561479142,59.4262449022951
413,,,1535818058000,0,,b6f6b3fb-4b24-402f-a610-391c90a85687,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.717348985154,59.4251091999941
414,,,1535819893000,0,,5cb436db-9fc7-4ed5-8349-7c3f05624b22,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7370315610397,59.4501980946931
415,,,1535819893000,0,,842f6d3e-d02f-402d-8781-4bf0dbfd29b9,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7392930905814,59.449729402897
416,,,1535819893000,0,,64f63e28-0f19-4bcc-8b80-929632fd220f,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7589632533986,59.4394283049036
417,,,1535820001000,0,,ead7c60a-c1ab-4c70-b11c-1d8e5d01db41,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.8172805803206,59.4610335540967
418,,,1535819893000,0,,931aae30-300c-432e-adfb-a30912bfb93d,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7337994824362,59.4507251137623
419,Sõidueesõigus kergliiklejatele,,1535820001000,2,,4e394122-0660-4489-b999-ded57dc6f99f,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.8182157254946,59.4611132552833
420,,,1535819893000,0,,5cd99817-2312-4062-b6f0-ec3f9bb07900,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7515039336316,59.4431294629906
421,,,1535819893000,0,,0bff0967-e8e2-4015-b755-dc8fac07c36c,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7517388768479,59.4429974910392
422,,,1535819893000,0,,cc11a7c3-20e6-4795-89d0-0913adc3687b,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7644106384402,59.4355515113726
423,,,1535819893000,0,,c62bec51-f495-4e4e-8045-867b0ca56937,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7750896908702,59.4404764510859
424,,,1535819893000,0,,97b8047b-7e4e-4d3d-9ecb-533e896e8f25,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7747190748578,59.4403788766399
425,"Siin Pärnu maanteel polegi rattaraga, täiesti võimatu sõita, autod pargivad ees ka veel. Terve Pärnu mnt ulatuses on vaja ühtlast korraliku rattateed.",,1535819893000,2,,fdc56394-09dd-43fb-afee-0d8b4967a143,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7379432106991,59.4118599099318
426,,,1535819893000,0,,3c6a2982-d3bd-434b-8e99-5d7d04ceff89,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7814623248838,59.4414606734637
427,"Palun ehitage ka siiapoole tänavat rattatee, hetkel kõik ratturid on sunnitud järsku autoteel sõitma, väga ohtlik koht.",,1535819893000,2,,8f91cc97-7b80-4eab-b016-d1ad41ebd63f,,1539347645000,TallinnGIS,1539347645000,TallinnGIS,24.7782684305328,59.4410174909501
